review_id,product_sku,product_name,brand,marketplace,review_date,review_date_raw_epoch_ms,rating,review_title,review_text,verified_purchase,helpful_votes,reviewer_id,source_ingested_at
CR-004397,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-25,1579973142908,5.0,"Order 2, they really work",Exactly what they said.  Thinking of ordering another one for the bedroom,true,0,AHP25WGGTJQ5FS6VZY6XOVG2OH5A,2026-08-26T09:00:00+02:00
CR-004398,B0BZPPXM8D,"Air Purifiers for Home, H13 HEPA Air Purifier for Smoke Pollen Dust Dander Hair, Portable Air Cleaner with Sleep Mode Speed Control for Bedroom Office Living Room Kitchen,GL-2103",MELEDEN,amazon_us,2020-01-25,1579978295134,4.0,Good for the price,"Nice for everyday use, however not strong enough to take monomer smell away when doing nails.",true,0,AHSTDHQQJQGIDHCKVYYGLLQ6PWTQ,2026-08-26T09:00:00+02:00
CR-004399,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-26,1580005296631,5.0,Excellent smart product,Great product very quite. The air quality modes work well.,true,0,AGL42ABRAYAS3WHA4V6A53ZTXJCA,2026-08-26T09:00:00+02:00
CR-004400,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-26,1580012641519,3.0,I am not sure if it's fully working to it's potential or mine is just broken.,"I had this for a few weeks now... The very first day, it was so awesome! SMELL IS GONE! Literally gone...<br />I can feel and smell the FRESH AIR BEING SANITIZED!<br /><br />But!<br /><br />The next day... It's not working anymore! It doesn't sanitize the air, I couldn't recognize it.<br />I ask my family members and they said, nothing has change...<br /><br />I am not sure if I have a broken Anion or something...<br /><br />I cleaned my room and I was expecting less dust around...<br />I wasn't even sure if it's taking all the dust...  there is dust build up on my small chest, on my ps3,ps4...<br />I am wondering if it's really taking it.<br /><br />I checked the filters, it was so damn clean... What the hell?<br /><br />I cannot tell if I get a defective one or not, but I surely say it was working on the first day!<br /><br />But now.... nah.... I don't know if I can believe on this product...<br />I don't even have time to return, unless amazon pick it up from my house!<br />ERRR!",false,0,AGIBVAWPDFOA4RNHDXSL2ADDXLLQ,2026-08-26T09:00:00+02:00
CR-004401,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-26,1580053848763,5.0,Very good product,I have just received this product but so far am happy with the proformance and functions,true,0,AF5P6GG2J2ARRC57OCI4HFBZ3MJA,2026-08-26T09:00:00+02:00
CR-004402,B003RYPPO2,"Honeywell 136434AA EAC Ionizer Wire Fits 20"" Air Cleaner",Honeywell,amazon_us,2020-01-26,1580063936779,5.0,No issues,Work like the original. Seems oem like the original.,true,0,AGYKU75GI7JK6PSNUBLFD2R6PKLA,2026-08-26T09:00:00+02:00
CR-004403,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-26,1580074315043,5.0,Senses to purify the air automatically.,The air purifier is very quiet and does change fan speed automatically when sensing the need to remove odors.,true,0,AFANFL4TL2JHBBYVTERETL6QEWNQ,2026-08-26T09:00:00+02:00
CR-004404,B0114VK7DI,LSE Lighting compatible UV Bulb for use with Air Purifier TPP440 TPP4400,LSE Lighting,amazon_us,2020-01-27,1580096952762,5.0,Does what it needs to do.,Works,true,0,AF3IQNUTVFYJ3AN25XIZCWR2RZBQ,2026-08-26T09:00:00+02:00
CR-004405,B0776XKZ1Y,"KANBERRA GEL 524003 Natural Air Purifier Gel, 8-Ounce",Kanberra Gel,amazon_us,2020-01-27,1580133743524,4.0,It works.,"Used 2 so far - 1 in VBerth, other is main Salon aboard a 32-foot sailboat. Seems better.",true,0,AFHNBRGKP2QS4CSBAXSDA7MWCGPA,2026-08-26T09:00:00+02:00
CR-004406,B07R81N4X9,"RabbitAir MinusA2 Ultra Quiet HEPA Air Purifier - Stylish, Efficient and Energy Star (SPA-780A, Black, Germ Defense)",Rabbit Air,amazon_us,2020-01-27,1580153369299,5.0,very quite on low mode,it took care of dust in our room .Excellent product so far after almost two weeks of use,true,0,AFBICWPD7Y4ZZ2TEQAIH53PU5B5A,2026-08-26T09:00:00+02:00
CR-004407,B07QPNSQJ5,"Air Purifiers for Home Bedroom, 3-in-1 Indoor USB Desktop Air Cleaner 3 Stage Filtration",Egofine,amazon_us,2020-01-27,1580155626455,5.0,Best value,This things great for bedrooms. Powerful and effective.  Not sure why it doesnt have 5 stars.,true,0,AHTB4Q5A3QRWVYE6BUVUNEOT2QNQ,2026-08-26T09:00:00+02:00
CR-004408,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-27,1580168199638,5.0,work well,no problems,true,0,AF5SJMHRQ65IZEHWGQPHQE6QWCOQ,2026-08-26T09:00:00+02:00
CR-004409,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-28,1580170855479,3.0,"Not too happy, maybe I need more time?",I have a dog allergy and I own two little cute dogs. Ever since I discovered that I’m allergic to them I have done as much as possible to minimize the effect of my daily exposure to them. Buying this air purifier was one of them and it has not helped at all and it’s been two months.,true,0,AHFODP34G4XVBNXRLBU5JVSBAWUA,2026-08-26T09:00:00+02:00
CR-004410,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-28,1580181197314,1.0,Only worked well for a year,All went well the first year- now it seems to be surging. Filter has been changed but it still comes and goes like it’s about to die then picks back up.<br /><br />Really helped keep down the dust but not a good value if it only last a year.,true,3,AGAMT6TJYFA4PWAUQHJNEFBFGU6Q,2026-08-26T09:00:00+02:00
CR-004411,B07R81N4X9,"RabbitAir MinusA2 Ultra Quiet HEPA Air Purifier - Stylish, Efficient and Energy Star (SPA-780A, Black, Germ Defense)",Rabbit Air,amazon_us,2020-01-28,1580220036300,5.0,A perfect purchase,"I had nasal surgery coming up and was concerned about a higher risk of infection so I started searching for the best mobile/room Air Purifiers. Everywhere I searched, Rabbit Air MinusA2 popped up as first or second best. Any website that had one topping the Rabbit was not on another review site as best so it seemed Rabbit was truly the best. I worry about review sites that have an agenda or extra money in their pocket for certain ""reviews.""<br />Well, the Rabbit has been great. It can crank out some serious air flow or run nice and quiet (especially at night). A great feature is that the lights dim when the room lights go out so you aren't dealing with extra room light when trying to sleep. Definitely worth the money.",true,1,AFMOW4SGJNNIICOCJFW5G3JPWYRQ,2026-08-26T09:00:00+02:00
CR-004412,B0BZPPXM8D,"Air Purifiers for Home, H13 HEPA Air Purifier for Smoke Pollen Dust Dander Hair, Portable Air Cleaner with Sleep Mode Speed Control for Bedroom Office Living Room Kitchen,GL-2103",MELEDEN,amazon_us,2020-01-28,1580220437967,5.0,Powerful Little Air machine,I use it in my kitchen to help with getting rid cooking smells and construction across the street. The 2nd setting is great for overnight use giving a light blue low light and it automatically shuts off after 8 hours.,true,0,AETFKHFKCNOHVIDNXUW2O5ZO54BQ,2026-08-26T09:00:00+02:00
CR-004413,B093JYV9RR,"Alen FLEX Air Purifier, Quiet Air Flow for Large Rooms, 700 SqFt, Air Cleaner for Allergens, Dust, Mold, Pet Odors, Smoke with Long Filter Life",Alen,amazon_us,2020-01-28,1580223779864,5.0,My air quality has never smelled better,"I’ve had many air purifiers in the past that were ok or it didn’t do much. I was hesitant to buy this at first but I was not willing to pay thousands for an expensive one. I took a chance and purchased this do to the reviews. I’m glad I did! My kids and husband all suffer from really bad allergies indoors and outdoors and all have severe asma, so any bad air quality can really make it so bad that they all end up in the hospital all because of air quality in the home. I suffer from chronic severe sinusitis and I learned that if the air quality is not clear it just makes it worse. Air quality is very important, and this air purifier made all the difference in our home. They’re haven’t been any emergency room visits since using this and that says a lot in my life! I can breathe easier, the air quality is so good I mean every time someone comes over they say what a huge difference the smell of fresh air it is. Before it would always feel like the air was stuffy and congested, it felt like it was hard to breathe.  I use this in the living room, my master bed room, and kids room, easy to move around not heavy at all. The noise isn’t bad at low setting you here nothing, high isn’t bothersome you do here it but it won’t disturb your sleep or anything. I can turn the light off at night so it doesn’t disturb anyone. Is of if you’d buy the really expensive one, for the money and value this is worth it. It has a timer and will turn off when you need it. I have no complaints. It takes out odor which is amazing, if I’m cooking I don’t need to worry about the smell of cooking or put candles out or sprays no more of that this takes care of it and it takes it out of the air. I already recommended this to my family and friends, and I plan on getting a second one in the future.",true,9,AECAXCX5O4JDBOWBSNXECYFC7XIA,2026-08-26T09:00:00+02:00
CR-004414,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-28,1580233756450,5.0,Great,Love my hathaspace air purifier I love the sensor when it senses something in the air it goes automatically to high ❤️,true,0,AEB27NXUE3GZWSTIIB5QZZQTBB5A,2026-08-26T09:00:00+02:00
CR-004415,B07KXBX32V,"Dyson Pure Hot+Cool™ HP01 Air Purifier, Heater & Fan - White/Silver",Dyson,amazon_us,2020-01-28,1580234816321,5.0,A little sound,Good but it has kind of big sound,true,0,AFZ3AYO34RXUHLYBVZFADQ5VML7Q,2026-08-26T09:00:00+02:00
CR-004416,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-28,1580236033249,5.0,"Wont purify souls, but works good for air",So I've had this less than a month but already notice a big difference.  So far so good! Thinking of getting another soon for a larger room in my home.,true,0,AFFHPGKUCGSRAWU7NEUTZ3X6AQNQ,2026-08-26T09:00:00+02:00
CR-004417,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-28,1580250603155,4.0,Very powerful purifier,"Only dislike is the lights are really bright, other than that I have noticed a huge difference, I have 4 cats and have 1 purifier outside the cat room and it's a huge difference with the litter odors and dust, the other is in the living room and definitely notice the difference of how less often I have to dust. I am allergic to cats and this has been a lifesaver with my allergies",true,0,AHLL5CGRPTV4LB46EW6WDD4MRRVQ,2026-08-26T09:00:00+02:00
CR-004418,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-29,1580260965690,5.0,Goodbye runny nose,Love it! My morning runny nose is a thing of the past.,true,0,AFPKTNKKDLYBB3N5CV6QUGFFOVEA,2026-08-26T09:00:00+02:00
CR-004419,B08QKRJJS1,"Alen 45i Air Purifier, Quiet Air Flow for Large Rooms, 800 SqFt, Air Cleaner for Allergens, Dust, Mold, Pet Odors with Long Filter Life",Alen,amazon_us,2020-01-29,1580278590826,5.0,Boom pow,Best adult purchase I’ve made,true,1,AENZSF6OUE25WC7NOX6AIDVZQQNQ,2026-08-26T09:00:00+02:00
CR-004420,B07R81N4X9,"RabbitAir MinusA2 Ultra Quiet HEPA Air Purifier - Stylish, Efficient and Energy Star (SPA-780A, Black, Germ Defense)",Rabbit Air,amazon_us,2020-01-29,1580307847902,5.0,Works as advertised,It is ultra quiet and seems to be cleaning the air.  Time will tell.,true,0,AHL7PCIE4TFOULVEJ266YDWRXETQ,2026-08-26T09:00:00+02:00
CR-004421,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-29,1580308141513,5.0,Excellent air purifier.,I really needed a purifier as I have a severe respiratory problem. The purifier has helped immensely.<br />I am able to close off my family room where I sleep. Sonce buying the purifier I am now able to get some sleep and can breathe more comfortably.,true,0,AEZMEMPG5QML4PRHQFLMXLKJ2G5Q,2026-08-26T09:00:00+02:00
CR-004422,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-29,1580310035018,5.0,Best product ever!,"This is the most amazing product ever! Our home is odor free, we breathe easier and have had avoided sinus issues. I highly recommend this!",true,0,AGXVNZZ6M3CNZYGBQWJEI4XGPPQQ,2026-08-26T09:00:00+02:00
CR-004423,B00X67EJI8,Enerzen by OION Technologies LB-444 Commercial HEPA Air Purifier 3500 Sq. Ft. Ozone Ionizer Cleaner Clean Air,OION Technologies,amazon_us,2020-01-29,1580328062277,4.0,No sure yet,"So far we like the product, just received it on Mon Jan 27th 2020 so can't give a honest review.",true,0,AGWCE37CWFCFCSS4VNIMW4JYVG3A,2026-08-26T09:00:00+02:00
CR-004424,B0776XKZ1Y,"KANBERRA GEL 524003 Natural Air Purifier Gel, 8-Ounce",Kanberra Gel,amazon_us,2020-01-29,1580337887204,2.0,There are better values for the money out there.,Pretty expensive for the amount of scent it releases!,true,0,AHR4KPMKFCGLK5PJRYGDOOTR7LCQ,2026-08-26T09:00:00+02:00
CR-004425,B0BZPPXM8D,"Air Purifiers for Home, H13 HEPA Air Purifier for Smoke Pollen Dust Dander Hair, Portable Air Cleaner with Sleep Mode Speed Control for Bedroom Office Living Room Kitchen,GL-2103",MELEDEN,amazon_us,2020-01-30,1580372091928,5.0,Good response from company!,"Original wasn’t working correctly, company responded as should thank you!",true,0,AECKF56CDZ35UTTXWP7SKNMCLQIA,2026-08-26T09:00:00+02:00
CR-004426,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-30,1580390312385,5.0,Works like i hoped...,So far i love it. My house just feels cleaner & fresher.,true,0,AEMDCWRLGRULBNA6ZXKZJ6SIW6LQ,2026-08-26T09:00:00+02:00
CR-004427,B0C2JF5179,"HARMONY 1500 Air Purifier for Home Large Room with H13 True HEPA Air Filter, Quiet Air Cleaner for Allergens, Pets, Smoke, Removes 99.9% of Dust, Mold, Pet Dander, Odors, Pollen – HSE1500-1500 Sq Ft",HATHASPACE,amazon_us,2020-01-30,1580412846777,4.0,Nice,So far it appears to be working fine. We use it in our garage for cigar smoke,true,0,AEHM3PM4M2UEEZ7LJDS62NCJKBLQ,2026-08-26T09:00:00+02:00
